id,is_team1_won
7202,0
7208,0
7209,1
7213,0
7214,0
7216,1
7217,0
7218,0
7219,1
7220,1
7221,1
7223,1
7229,0
7231,1
7233,1
7235,1
7237,1
7239,0
7240,1
7243,1
7252,0
7256,1
7258,1
7259,1
7261,0
7266,1
7268,1
7269,1
7271,1
7275,1
7276,0
7277,0
7279,1
7283,0
7287,0
7293,1
7296,1
7299,0
7300,1
7301,1
7303,1
7307,0
7311,0
7315,1
7317,1
7325,0
7326,0
7331,0
7332,1
7335,0
7337,0
7338,0
7339,1
7341,1
7342,1
7347,0
7357,1
7359,1
7364,1
7367,0
7372,1
7373,0
7387,0
7396,1
7397,0
7400,1
7402,0
7405,0
7409,0
7412,0
7414,0
7421,1
7422,1
7423,1
7424,1
7426,0
7427,1
7428,0
7429,0
7433,1
7436,1
7439,0
7440,0
7441,0
7443,0
7449,0
7451,1
7453,1
7455,1
7459,1
7462,1
7470,1
7471,1
7472,0
7473,1
7474,0
7477,1
7478,1
7480,0
7482,1
7483,0
7484,1
7486,0
7489,0
7495,0
7497,0
7498,0
7505,0
7507,0
7510,0
7511,1
7517,1
7525,1
7526,0
7532,1
7534,1
7536,1
7537,0
7541,0
7542,0
7546,1
7548,1
7552,0
7556,0
7559,0
7563,1
7567,0
7569,1
7571,0
7573,0
7575,0
7577,1
7578,0
7579,0
7584,0
7586,0
7587,0
7588,0
7594,0
7595,1
7597,0
7599,0
7601,0
7604,0
7610,0
7611,1
7615,1
7617,0
7619,0
7620,1
7621,1
7623,0
7625,1
7628,0
7631,1
7633,1
7638,0
7639,1
7642,0
7645,0
7646,0
7648,1
7651,1
7653,0
7655,1
7659,1
7660,1
7664,0
7667,0
7670,1
7671,0
7672,0
7676,0
7677,1
7680,1
7681,0
7685,1
7687,0
7691,0
7692,1
7695,1
7696,0
7697,0
7701,1
7702,0
7704,0
7706,1
7707,1
7708,1
7712,0
7716,1
7718,0
7720,0
7723,1
7724,1
7725,0
7744,0
7746,1
7748,1
7751,1
7753,1
7756,1
7761,0
7763,0
7768,1
7769,0
7771,0
7780,1
7781,1
7782,0
7784,1
7785,1
7786,1
7796,0
7797,0
7799,1
7804,0
7806,1
7807,0
7808,1
7810,0
7811,0
7813,1
7814,1
7815,1
7817,0
7820,1
7822,0
7825,1
7828,1
7829,1
7832,0
7835,0
7837,0
7839,0
7846,0
7849,1
7852,1
7856,1
7857,1
7858,1
7869,1
7870,1
7871,1
7876,0
7881,0
7885,0
7889,0
7897,1
7900,1
7901,0
7902,1
7904,1
7908,1
7909,0
7910,1
7911,1
7915,1
7916,1
7921,1
7923,0
7927,0
7928,0
7930,1
7932,1
7936,1
7939,1
7941,0
7942,0
7943,1
7944,0
7949,1
7954,1
7955,1
7957,1
7959,0
7963,1
7964,1
7968,0
7969,1
7973,1
7975,1
7976,1
7978,0
7980,1
7982,1
7984,0
7985,1
7988,0
7995,1
7997,1
8002,0
8008,1
8009,0
8010,0
8011,1
8014,1
8018,0
8023,0
8027,0
8029,0
8030,0
8032,0
8033,0
8035,1
8036,0
8038,1
8040,0
8043,0
8044,1
8045,1
8048,0
8049,1
8050,1
8057,0
8059,1
8060,1
8061,1
8062,1
8063,1
8064,0
8067,0
8072,0
8073,0
8081,0
8087,1
8088,0
8091,0
8094,1
8095,0
8101,1
8108,0
8109,0
8110,0
8113,1
8114,1
8115,1
8117,1
8129,1
8130,1
8132,1
8133,0
8134,1
8141,0
8142,1
8143,0
8145,1
8146,0
8149,1
8150,1
8152,0
8153,0
8154,1
8156,1
8157,1
8158,1
8160,1
8164,0
8166,0
8171,1
8172,1
8175,0
8177,0
8180,0
8181,0
8182,1
8183,0
8185,0
8190,0
8192,1
8194,0
8196,0
8197,0
8198,1
8201,1
8202,0
8206,1
8207,1
8213,1
8214,0
8216,1
8218,0
8220,0
8226,1
8227,1
8228,1
8230,1
8236,0
8238,1
8240,0
8241,1
8242,0
8243,0
8250,1
8251,1
8254,1
8258,1
8259,1
8260,0
8263,1
8264,1
8267,1
8270,1
8272,0
8275,0
8278,1
8283,0
8284,1
8287,0
8289,0
8296,0
8297,0
8300,0
8302,0
8303,0
8305,0
8307,0
8309,0
8310,1
8312,0
8313,1
8315,0
8317,1
8323,1
8332,1
8335,0
8336,1
8337,1
8338,0
8340,1
8342,1
8344,0
8347,0
8351,1
8352,1
8353,0
8354,0
8359,0
8361,1
8363,1
8364,1
8373,0
8374,0
8375,1
8377,0
8380,1
8381,0
8382,0
8385,1
8386,0
8387,0
8388,0
8390,0
8391,0
8392,1
8394,1
8395,0
8397,0
8398,1
8400,1
8402,1
8403,0
8404,0
8405,0
8408,0
8413,0
8414,1
8415,0
8419,0
8421,0
8424,1
8425,0
8426,1
8429,1
8431,0
8432,0
8436,1
8440,0
8449,0
8450,1
8451,0
8457,1
8460,1
8461,0
8464,1
8465,0
8469,0
8472,0
8473,1
8475,0
8477,0
8480,0
8481,0
8482,0
8483,0
8491,0
8493,0
8494,1
8495,0
8498,0
8504,0
8505,1
8506,0
8508,1
8509,0
8511,1
8512,1
8515,0
8516,0
8519,0
8520,0
8523,0
8525,0
8527,1
8530,1
8535,0
8538,1
8539,1
8543,0
8546,1
8547,0
8548,0
8550,1
8552,1
8554,1
8557,1
8563,0
8564,1
8571,0
8574,1
8578,1
8579,0
8583,0
8584,0
8587,0
8588,1
8589,1
8590,1
8591,0
8595,1
8599,0
8602,1
8607,0
8608,1
8610,1
8611,0
8613,1
8615,1
8616,0
8618,1
8620,0
8623,0
8626,0
8629,0
8630,0
8633,0
8636,1
8637,0
8642,0
8646,0
8651,0
8652,0
8659,1
8660,1
8664,1
8667,0
8672,1
8673,0
8675,0
8676,0
8680,1
8682,0
8689,0
8693,1
8694,0
8697,0
8698,0
8702,1
8704,0
8705,0
8707,0
8709,0
8710,1
8712,1
8721,1
8724,0
8725,0
8730,1
8732,1
8734,0
8735,1
8737,0
8738,0
8739,0
8741,0
8742,1
8744,1
8745,1
8748,0
8751,0
8752,1
8755,0
8756,1
8757,0
8762,0
8763,0
8766,1
8767,0
8770,1
8771,1
8772,0
8777,0
8778,1
8780,0
8784,1
8785,1
8786,1
8789,1
8792,1
8794,1
8798,1
8807,0
8809,1
8812,0
8813,1
8816,0
8817,1
8819,0
8820,1
8821,1
8822,0
8826,0
8830,1
8835,1
8839,1
8843,1
8847,0
8848,0
8849,0
8852,0
8854,1
8855,0
8857,0
8859,0
8861,0
8862,0
8863,1
8869,1
8871,0
8873,1
8874,0
8875,1
8876,1
8880,0
8886,0
8889,0
8891,1
8895,1
8896,1
8901,1
8906,1
8908,1
8912,1
8913,1
8915,1
8917,1
8918,1
8934,1
8935,0
8951,1
8956,0
8957,0
8958,1
8959,1
8967,0
8973,1
8980,0
8982,0
8983,0
8984,0
8986,0
8988,0
8990,0
8991,1
8992,0
8993,0
8995,0
8997,0
9001,1
9007,0
9008,1
9009,0
9021,1
9023,1
9025,0
9027,1
9032,0
9035,1
9036,0
9038,1
9040,0
9041,1
9042,0
9043,1
9045,1
9049,1
9050,0
9051,1
9053,1
9057,1
9058,0
9060,1
9061,0
9065,1
9068,0
9073,1
9077,0
9080,1
9083,0
9085,0
9088,1
9090,0
9092,1
9095,0
9096,0
9100,0
9101,0
9103,1
9110,0
9111,1
9113,1
9114,1
9115,1
9116,0
9118,1
9121,0
9123,1
9127,1
9131,0
9132,1
9134,0
9135,0
9137,0
9138,1
9141,0
9142,1
9143,1
9144,0
9146,1
9147,0
9148,1
9153,1
9156,1
9157,1
9159,1
9161,1
9166,1
9167,1
9169,0
9173,0
9174,0
9180,1
9183,0
9185,1
9187,0
9188,0
9189,0
9194,0
9195,1
9198,0
9200,1
9202,0
9203,1
9204,1
9205,1
9206,1
9217,0
9218,1
9223,0
9225,0
9226,1
9227,1
9229,0
9231,0
9232,0
9237,1
9242,0
9245,1
9252,0
9255,1
9258,1
9260,1
9262,0
9266,1
9268,0
9270,0
9274,0
9276,0
9281,0
9288,0
9291,1
9292,1
9297,1
9299,1
9301,0
9304,0
9305,0
9308,1
9309,0
9311,1
9312,0
9313,1
9317,0
9321,0
9323,1
9325,0
9339,1
9340,1
9341,0
9343,0
9351,1
9352,1
9353,1
9354,0
9355,0
9356,1
9360,0
9362,0
9365,0
9369,1
9370,0
9374,1
9375,1
9376,0
9381,0
9382,0
9385,0
9389,1
9391,1
9395,1
9398,0
9403,1
9404,0
9405,1
9408,1
9410,1
9411,0
9412,1
9413,0
9414,0
9415,0
9423,1
9425,1
9432,0
9435,1
9438,0
9441,0
9443,0
9446,0
9447,0
9450,1
9452,0
9453,0
9457,0
9458,1
9459,1
9460,0
9464,1
9469,0
9471,1
9473,1
9475,1
9476,1
9477,1
9480,1
9482,1
9485,0
9487,1
9492,0
9493,1
9498,0
9499,0
9500,0
9503,0
9509,0
9512,0
9513,0
9514,0
9518,0
9519,0
9523,0
9528,1
9534,0
9536,0
9538,0
9541,1
9546,0
9553,0
9554,0
9555,1
9557,1
9560,1
9561,0
9563,1
9569,1
9574,0
9582,0
9583,1
9586,1
9587,0
9593,1
9594,0
9598,0
9600,1
9601,0
9605,1
9606,1
9607,1
9608,1
9611,1
9612,1
9617,1
9622,0
9626,1
9629,1
9633,0
9637,0
9638,1
9642,0
9643,1
9644,1
9646,0
9647,1
9650,1
9654,1
9656,0
9658,1
9659,1
9664,0
9666,1
9671,0
9675,1
9676,1
9679,0
9680,0
9682,1
9683,0
9688,0
9692,0
9701,0
9702,1
9703,0
9705,0
9707,0
9709,1
9711,0
9712,0
9715,1
9716,0
9718,1
9724,0
9730,1
9732,0
9735,1
9740,0
9745,0
9746,1
9748,0
9749,1
9754,0
9756,1
9757,1
9758,0
9761,0
9762,1
9764,0
9771,0
9774,0
9777,1
9780,0
9783,1
9785,0
9791,1
9792,0
9794,0
9795,0
9796,0
9797,1
9799,1
9800,1
9802,1
9803,0
9805,1
9806,0
9809,1
9810,0
9812,0
9817,1
9820,1
9821,1
9828,1
9829,1
9831,1
9833,1
9838,1
9839,0
9843,0
9848,0
9853,1
9854,0
9855,1
9856,0
9860,1
9868,1
9870,0
9873,0
9880,1
9881,0
9885,1
9888,1
9890,0
9895,1
9896,0
9898,1
9899,0
9905,1
9908,0
9910,0
9914,0
9917,1
9920,0
9922,0
9927,1
9929,0
9930,0
9931,0
9933,1
9938,0
9942,1
9944,0
9945,1
9946,1
9951,1
9958,1
9961,0
9962,1
9963,1
9965,1
9967,1
9968,1
9969,1
9972,0
9973,1
9978,1
9979,1
9980,0
9982,1
9983,1
9985,1
9987,0
9988,1
9989,0
9990,0
9991,1
9992,1
9993,0
9994,0
9995,0
9997,0
10000,0
10001,1
10004,0
10006,1
10007,1
10008,0
10009,0
10010,1
10013,1
10015,1
10017,1
10018,1
10022,0
10023,0
10026,0
10027,0
10028,0
10033,0
10034,1
10035,0
10036,1
10038,1
10040,1
10043,0
10047,1
10050,1
10052,0
10054,0
10060,1
10067,1
10070,1
10074,1
10075,1
10076,0
10083,0
10084,0
10085,1
10087,0
10088,1
10090,1
10092,0
10094,1
10096,1
10097,1
10098,0
10100,1
10101,0
10107,1
10108,0
10109,0
10110,1
10111,1
10117,1
10119,1
10122,1
10125,0
10126,1
10127,0
10128,0
10131,1
10132,0
10135,0
10138,1
10140,1
10143,1
10145,1
10146,1
10147,0
10148,1
10149,0
10151,0
10152,0
10153,0
10154,0
10155,1
10159,0
10160,1
10162,0
10164,0
10170,1
10171,0
10172,1
10173,1
10175,1
10177,0
10185,0
10186,0
10188,0
10191,1
10195,1
10197,0
10201,1
10202,1
10203,1
10205,1
10206,0
10207,1
10210,1
10213,1
10214,1
10216,0
10217,0
10219,1
10221,1
10226,1
10227,0
10228,1
10229,0
10231,0
10232,0
10234,1
10236,0
10242,1
10243,1
10245,0
10247,0
10249,1
10256,0
10257,1
10259,0
10262,0
10263,0
10269,1
10270,0
10271,0
10272,1
10276,0
10280,1
10281,1
10282,0
10285,0
10287,0
10288,0
10290,1
10291,1
10292,1
10293,1
10294,0
10295,1
10299,0
10302,0
10304,1
10313,0
10315,0
10317,1
10320,1
10326,1
10327,1
10329,0
10330,1
10335,1
10336,1
10338,1
10340,1
10341,0
10344,0
10345,1
10347,1
10351,1
10353,0
10354,0
10355,0
10361,1
10363,1
10366,1
10368,0
10369,1
10372,0
10373,0
10374,1
10375,0
10376,1
10379,1
10380,1
10382,1
10384,1
10387,1
10393,0
10396,1
10398,1
10402,0
10404,1
10405,0
10406,1
10407,1
10408,0
10410,0
10411,1
10412,0
10414,0
10416,0
10418,1
10421,0
10424,0
10428,0
10431,0
10432,1
10434,0
10435,0
10438,1
10441,1
10444,1
10446,1
10449,0
10456,1
10459,0
10461,1
10462,0
10463,1
10466,1
10468,1
10470,1
10472,1
10473,1
10481,1
10483,0
10485,0
10490,1
10492,1
10495,0
10498,1
10499,1
10503,0
10505,0
10508,1
10510,0
10511,0
10512,0
10513,1
10515,0
10516,1
10518,0
10519,1
10521,0
10525,1
10528,1
10530,0
10535,0
10543,0
10546,0
10547,1
10548,1
10551,0
10554,0
10560,0
10561,0
10563,1
10564,0
10567,1
10568,1
10572,1
10574,0
10577,0
10579,0
10580,0
10583,0
10586,1
10590,1
10591,1
10592,1
10594,1
10595,0
10598,0
10599,0
10600,1
10601,0
10605,0
10606,1
10607,0
10608,1
10609,0
10611,0
10612,1
10615,1
10616,0
10618,1
10620,0
10623,0
10624,0
10626,0
10628,1
10632,0
10634,0
10635,1
10636,0
10638,0
10639,0
10641,0
10643,0
10646,1
10648,0
10649,0
10652,0
10654,0
10655,1
10659,1
10661,0
10662,1
10664,0
10665,1
10666,0
10671,1
10674,1
10680,0
10683,1
10686,1
10691,0
10692,1
10693,0
10694,1
10695,1
10697,1
10700,0
10701,1
10703,0
10705,1
10706,1
10710,1
10715,0
10718,0
10720,1
10722,1
10724,1
10725,1
10726,0
10728,0
10730,0
10731,1
10732,0
10733,1
10737,0
10741,0
10743,1
10746,0
10747,0
10748,0
10758,1
10759,1
10761,1
10762,1
10763,0
10766,0
10769,0
10778,0
10779,1
10781,1
10783,0
10785,0
10789,0
10790,0
10799,0
10800,1
10801,0
10802,0
10804,0
10805,1
10807,0
10808,1
10809,1
10811,1
10813,1
10815,1
10816,1
10822,1
10824,1
10826,0
10828,0
10829,0
10835,0
10840,1
10843,0
10846,0
10847,1
10848,0
10850,1
10851,1
10860,0
10861,0
10863,0
10865,1
10867,1
10869,1
10870,1
10872,0
10874,0
10879,0
10881,0
10882,0
10886,1
10887,1
10888,0
10892,1
10896,0
10899,0
10903,0
10904,0
10905,1
10916,0
10917,1
10922,0
10923,0
10925,0
10926,1
10931,0
10935,1
10938,0
10940,0
10942,0
10945,1
10948,1
10949,1
10950,1
10951,1
10955,0
10963,0
10965,0
10966,1
10968,1
10971,0
10976,0
10980,1
10983,1
10984,1
10986,0
10989,0
10990,0
10992,1
10993,1
10994,1
10995,0
10996,1
10999,1
11000,0
11001,0
11002,0
11005,0
11007,0
11009,0
11012,0
11014,0
11015,0
11016,0
11018,1
11019,0
11021,1
11023,1
11024,0
11030,1
11033,0
11034,1
11036,0
11039,1
11041,1
11043,1
11046,0
11047,0
11050,1
11051,0
11053,1
11056,1
11057,0
11058,0
11059,1
11064,0
11065,1
11066,0
11069,1
11080,1
11083,0
11086,0
11087,0
11095,0
11097,1
11098,0
11100,1
11101,1
11103,0
11106,1
11112,0
11116,1
11117,0
11119,0
11123,0
11126,1
11128,0
11130,0
11134,0
11138,1
11139,1
11141,1
11142,1
11143,1
11146,0
11147,1
11153,0
11154,0
11155,1
11157,1
11158,1
11159,1
11162,0
11164,0
11170,0
11176,1
11179,0
11181,1
11184,0
11185,1
11187,1
11189,1
11190,0
11191,0
11192,1
11196,0
11200,1
11203,1
11206,0
11207,0
11210,0
11211,1
11220,1
11223,0
11225,1
11226,1
11232,0
11236,1
11238,0
11243,0
11246,1
11247,1
11249,0
11250,1
11255,1
11256,1
11258,1
11264,1
11265,0
11266,1
11268,0
11269,1
11272,1
11273,1
11274,0
11276,0
11284,1
11285,1
11288,0
11289,1
11297,1
11299,0
11300,1
11302,0
11303,1
11304,0
11305,0
11308,0
11312,0
11315,0
11320,1
11322,0
11323,0
11324,0
11326,1
11329,0
11331,0
11333,0
11334,1
11337,0
11340,0
11344,0
11351,1
11353,0
11354,0
11355,1
11356,0
11357,0
11360,0
11362,0
11364,1
11367,1
11369,1
11372,1
11373,1
11376,1
11378,1
11384,0
11385,1
11388,1
11391,0
11395,1
11400,1
11403,0
11412,0
11415,1
11416,0
11418,0
11419,0
11421,1
11423,1
11424,0
11426,1
11428,0
11429,0
11431,1
11438,0
11440,0
11441,0
11442,1
11445,0
11447,0
11448,1
11452,0
11457,0
11459,0
11462,0
11467,0
11468,0
11469,0
11472,0
11473,1
11476,0
11478,1
11479,0
11481,0
11494,1
11495,1
11499,1
11500,0
11501,0
11504,1
11508,1
11512,1
11515,1
11516,0
11517,0
11518,1
11526,1
11532,1
11536,1
11537,1
11540,1
11544,0
11547,0
11549,0
11550,1
11555,1
11556,1
11560,1
11562,0
11564,1
11566,1
11568,1
11569,0
11572,1
11573,0
11574,0
11580,1
11581,0
11582,0
11585,0
11587,1
11589,1
11596,1
11597,1
11598,0
11600,1
11602,0
11609,0
11610,1
11611,1
11613,0
11614,1
11616,0
11623,0
11624,1
11628,1
11633,0
11634,1
11636,0
11637,1
11641,1
11642,0
11644,0
11646,0
11647,0
11648,1
11651,0
11654,0
11655,1
11665,0
11666,0
11667,1
11668,0
11669,1
11677,0
11678,0
11679,0
11680,1
11682,0
11683,1
11684,1
11686,1
11690,1
11691,1
11692,1
11697,0
11698,1
11699,0
11700,0
11701,1
11702,1
11707,1
11709,1
11710,1
11713,0
11715,0
11720,1
11721,0
11722,0
11725,0
11726,0
11728,0
11729,1
11731,0
11732,0
11733,0
11734,1
11742,0
11744,1
11750,0
11751,0
11754,0
11756,1
11757,1
11760,0
11762,1
11763,0
11767,0
11774,1
11777,1
11782,1
11783,0
11784,0
11785,1
11790,1
11796,0
11798,1
11802,1
11810,0
11811,0
11816,1
11818,1
11820,1
11821,1
11822,1
11823,1
11825,1
11830,1
11831,0
11836,1
11838,0
11839,0
11849,1
11850,1
11852,1
11853,0
11855,0
11858,1
11860,1
11861,1
11865,1
11867,0
11868,1
11870,0
11874,1
11876,1
11877,0
11878,0
11881,1
11885,0
11890,0
11892,1
11894,0
11895,1
11896,1
11897,1
11898,0
11901,1
11906,0
11907,0
11909,0
11915,1
11919,0
11920,0
11921,0
11923,0
11926,1
11930,0
11931,1
11933,0
11935,1
11938,0
11941,1
11945,0
11947,1
11952,1
11954,1
11956,1
11959,0
11961,0
11964,0
11965,0
11968,0
11969,0
11973,0
11975,1
11977,1
11980,1
11981,1
11985,0
11988,1
11989,1
11994,1
11995,1
11996,1
11998,1
12000,0
12005,1
12006,1
12007,0
12009,0
12010,1
12013,0
12014,0
12020,0
12022,0
12025,1
12026,1
12027,1
12031,1
12034,0
12035,1
12037,0
12040,1
12041,0
12043,1
12044,0
12045,0
12047,1
12052,0
12056,1
12059,1
12060,1
12062,0
12063,0
12064,0
12070,1
12076,1
12077,1
12078,1
12080,1
12084,1
12086,0
12087,0
12088,0
12089,0
12091,0
12092,0
12093,0
12094,0
12095,1
12096,1
12103,0
12104,1
12110,1
12116,0
12117,1
12122,0
12123,0
12125,1
12129,1
12130,1
12131,0
12133,0
12134,1
12137,0
12138,0
12139,1
12141,1
12142,1
12144,1
12145,0
12149,0
12150,1
12154,0
12160,1
12161,1
12162,0
12164,0
12167,1
12171,1
12177,1
12178,1
12180,1
12182,0
12183,0
12185,1
12186,0
12187,0
12189,1
12190,0
12192,1
12194,1
12201,1
12202,1
12206,0
12209,0
12214,0
12215,1
12217,0
12218,0
12221,1
12222,0
12223,0
12229,0
12230,1
12233,1
12235,0
12237,0
12239,0
12242,1
12243,0
12244,1
12245,0
12246,0
12248,1
12249,0
12250,0
12252,0
12255,0
12258,1
12259,1
12262,1
12263,1
12264,1
12265,0
12270,0
12274,0
12275,0
12282,0
12285,1
12289,0
12292,1
12296,1
12297,1
12299,0
12300,1
12301,0
12302,0
12303,1
12304,0
12305,1
12307,0
12309,1
12313,0
12318,1
12320,1
12324,0
12326,1
12330,1
12332,0
12336,1
12341,0
12342,0
12344,0
12352,0
12354,1
12361,1
12363,1
12366,1
12369,1
12372,1
12376,0
12379,0
12383,1
12389,1
12393,0
12395,0
12396,0
12400,0
12406,0
12407,1
12411,0
12412,1
12413,0
12414,1
12415,1
12417,1
12420,0
12421,0
12422,0
12423,1
12426,0
12427,0
12428,1
12431,0
12432,1
12433,0
12439,1
12442,0
12443,0
12446,0
12452,1
12453,1
12454,0
12455,0
12464,0
12465,0
12468,0
12469,1
12470,0
12472,0
12476,0
12477,1
12478,1
12489,0
12494,1
12495,0
12497,0
12498,1
12499,1
12504,0
12510,0
12511,1
12516,1
12517,0
12520,1
12521,1
12522,0
12524,0
12525,1
12527,0
12529,0
12531,0
12535,0
12538,1
12540,1
12542,1
12543,1
12546,0
12549,0
12550,1
12552,1
12555,0
12557,0
12560,0
12561,0
12564,1
12565,1
12567,1
12569,0
12573,1
12576,0
12581,1
12582,0
12591,1
12592,0
12594,0
12597,1
12603,1
12605,1
12607,0
12608,1
12614,1
12615,1
12622,1
12624,0
12625,1
12629,0
12632,0
12633,1
12634,0
12635,1
12638,0
12640,1
12643,1
12645,1
12646,1
12647,1
12649,0
12653,1
12655,0
12659,0
12661,1
12663,1
12664,1
12665,0
12666,0
12668,0
12672,1
12677,1
12683,0
12684,0
12685,1
12686,0
12688,0
12689,0
12700,1
12701,1
12705,0
12706,1
12708,0
12713,1
12716,0
12719,1
12721,1
12722,0
12727,0
12730,1
12731,1
12732,1
12739,0
12740,1
12741,1
12743,1
12745,0
12746,0
12753,0
12760,0
12761,1
12764,1
12765,0
12766,0
12770,0
12771,0
12774,1
12776,1
12777,0
12782,1
12786,0
12788,1
12789,0
12792,1
12793,0
12795,1
12796,1
12797,0
12798,0
12810,0
12811,1
12813,1
12816,1
12817,0
12818,1
12819,1
12822,1
12823,0
12827,1
12832,0
12835,1
12839,1
12844,0
12848,0
12849,0
12852,1
12854,0
12859,0
12860,0
12865,1
12868,1
12869,1
12870,1
12871,1
12878,0
12883,0
12889,0
12890,1
12893,1
12895,0
12896,0
12898,0
12903,1
12904,0
12909,0
12913,0
12914,1
12918,0
12920,1
12921,0
12923,0
12929,0
12943,1
12944,0
12946,0
12950,0
12953,0
12956,1
12958,0
12960,1
12964,1
12967,0
12968,1
12969,0
12972,0
12976,1
12978,0
12979,0
12981,0
12984,0
12988,0
12993,0
12996,1
12998,1
12999,1
13002,0
13003,0
13007,0
13008,0
13011,1
13012,1
13016,1
13019,0
13020,1
13021,0
13023,1
13024,0
13027,0
13029,1
13032,1
13033,1
13034,0
13035,0
13037,1
13038,0
13043,1
13045,0
13053,0
13054,0
13055,0
13056,1
13057,1
13058,0
13059,0
13064,0
13068,1
13073,0
13076,0
13077,0
13079,0
13083,0
13084,1
13085,1
13086,0
13087,1
13088,0
13089,0
13091,0
13093,1
13096,0
13098,0
13100,0
13105,1
13106,0
13109,0
13110,1
13111,1
13112,0
13113,0
13114,0
13117,1
13118,1
13119,1
13120,0
13122,1
13123,0
13125,0
13126,0
13132,0
13133,0
13134,0
13135,0
13138,0
13140,0
13143,1
13144,0
13145,1
13150,1
13151,1
13154,0
13155,0
13156,0
13160,0
13161,0
13162,1
13169,0
13179,0
13184,0
13186,0
13187,0
13190,1
13191,0
13195,1
13196,1
13197,0
13198,1
13199,0
13200,0
13201,1
13204,1
13208,0
13210,1
13213,1
13214,1
13218,0
13219,1
13222,1
13224,1
13225,1
13227,1
13229,0
13231,0
13233,0
13234,1
13237,0
13238,0
13241,1
13242,0
13244,0
13247,0
13249,1
13250,1
13253,0
13254,1
13257,1
13261,0
13266,1
13268,1
13269,0
13276,0
13277,0
13278,0
13279,1
13282,1
13285,0
13287,1
13292,0
13295,0
13297,0
13298,1
13302,0
13303,0
13309,0
13310,0
13316,1
13321,0
13322,1
13323,0
13325,1
13327,1
13329,0
13331,1
13338,0
13340,0
13344,0
13348,0
13349,0
13352,1
13356,0
13358,0
13361,0
13369,1
13373,1
13375,0
13377,0
13383,0
13385,0
13387,0
13390,0
13392,0
13393,1
13399,0
13404,1
13406,1
13407,0
13408,0
13409,1
13413,0
13414,1
13415,1
13418,1
13419,0
13420,1
13422,1
13427,0
13428,0
13429,0
13430,0
13433,1
13437,1
13440,0
13442,1
13445,0
13450,1
13451,0
13456,1
13457,1
13458,1
13461,0
13462,0
13463,1
13464,0
13469,1
13470,0
13471,0
13473,1
13474,0
13479,1
13480,0
13488,1
13491,1
13493,0
13499,0
13503,1
13505,1
13506,0
13511,1
13515,1
13517,0
13522,0
13524,0
13525,0
13527,1
13528,1
13529,1
13531,0
13533,1
13537,0
13540,1
13541,0
13542,0
13543,1
13546,1
13547,0
13550,1
13552,0
13556,0
13558,0
13559,1
13567,1
13569,0
13571,1
13578,1
13584,1
13585,0
13586,1
13588,1
13593,0
13594,0
13596,0
13597,1
13600,1
13604,0
13605,0
13606,0
13608,0
13618,0
13620,0
13628,0
13629,1
13630,0
13633,0
13634,1
13637,0
13642,1
13646,1
13650,0
13651,0
13652,1
13655,1
13658,1
13661,0
13662,0
13664,1
13668,0
13676,0
13677,0
13678,1
13679,0
13682,1
13683,1
13684,0
13692,1
13693,1
13694,0
13698,1
13699,0
13702,0
13703,1
13705,0
13706,0
13707,1
13708,0
13711,0
13713,0
13714,0
13715,0
13717,1
13718,0
13719,0
13733,1
13738,1
13740,1
13741,1
13746,0
13747,1
13749,0
13750,0
13751,1
13755,0
13757,0
13760,0
13761,1
13764,1
13767,0
13770,0
13773,0
13774,0
13777,1
13779,0
13784,0
13785,0
13787,0
13792,1
13794,0
13798,1
13799,1
13801,1
13802,1
13804,1
13806,1
13814,0
13818,1
13820,0
13821,0
13822,1
13825,1
13830,0
13834,1
13839,0
13842,1
13843,0
13851,0
13858,0
13861,1
13862,1
13863,0
13864,1
13867,1
13868,1
13869,1
13879,0
13880,1
13883,0
13889,0
13890,0
13894,1
13895,0
13896,0
13897,0
13898,1
13899,0
13900,0
13902,1
13903,0
13910,0
13911,1
13913,0
13917,1
13920,0
13924,0
13925,0
13926,0
13927,0
13929,0
13930,0
13931,1
13932,0
13933,1
13936,0
13938,0
13940,1
13941,0
13942,0
13943,1
13944,0
13946,1
13948,1
13949,1
13950,0
13953,1
13954,0
13959,1
13961,0
13963,1
13964,1
13965,0
13966,0
13967,1
13968,0
13969,1
13971,0
13972,0
13973,0
13976,1
13977,0
13980,0
13981,1
13982,0
13988,1
13993,0
13999,1
14000,1
14002,0
14006,0
14007,1
14010,0
14013,1
14016,0
14023,0
14026,1
14027,1
14030,0
14032,1
14036,1
14037,1
14039,0
14044,0
14045,1
14046,0
14047,1
14048,1
14054,1
14062,1
14063,1
14064,1
14065,0
14067,1
14070,0
14073,0
14076,1
14078,0
14080,1
14081,1
14082,0
14086,1
14089,1
14090,0
14092,0
14093,1
14094,0
14095,0
14099,0
14100,1
14103,0
14104,1
14106,0
14107,0
14110,0
14111,0
14112,0
14114,1
14116,0
14119,1
14120,0
14122,1
14123,1
14125,0
14130,0
14131,0
14134,0
14137,0
14138,0
14142,0
14144,0
14145,1
14148,1
14149,0
14151,0
14155,0
14161,0
14165,1
14166,0
14178,1
14179,1
14182,0
14185,0
14186,1
14187,1
14191,1
14192,1
14193,0
14195,0
14197,0
14205,0
14209,0
14210,0
14213,1
14214,0
14215,1
14221,1
14224,0
14225,1
14226,0
14231,0
14233,1
14234,1
14236,1
14239,1
14240,0
14243,0
14244,1
14245,0
14248,0
14250,0
14251,1
14252,0
14254,0
14258,0
14261,1
